Freq.	V(out)
1.16317801385628e+002	(-5.40645969550508e+000dB,8.39019060639169e+001°)
1.17126855675653e+002	(-5.35943675645187e+000dB,8.35236787425256e+001°)
1.17941537383291e+002	(-5.31268126293108e+000dB,8.31461764491960e+001°)
1.18761885650327e+002	(-5.26619310431254e+000dB,8.27694007005575e+001°)
1.19587939890798e+002	(-5.21997216768330e+000dB,8.23933530945356e+001°)
1.20419739792889e+002	(-5.17401833753093e+000dB,8.20180353101143e+001°)
1.21257325320835e+002	(-5.12833149542769e+000dB,8.16434491070449e+001°)
1.22100736716848e+002	(-5.08291151971556e+000dB,8.12695963255035e+001°)
1.22950014503044e+002	(-5.03775828519250e+000dB,8.08964788856948e+001°)
1.23805199483395e+002	(-4.99287166280001e+000dB,8.05240987874046e+001°)
1.24666332745683e+002	(-4.94825151931253e+000dB,8.01524581095003e+001°)
1.25533455663483e+002	(-4.90389771702847e+000dB,7.97815590093789e+001°)
1.26406609898144e+002	(-4.85981011346326e+000dB,7.94114037223644e+001°)
1.27285837400790e+002	(-4.81598856104478e+000dB,7.90419945610530e+001°)
1.28171180414343e+002	(-4.77243290681110e+000dB,7.86733339146087e+001°)
1.29062681475544e+002	(-4.72914299211097e+000dB,7.83054242480071e+001°)
1.29960383417001e+002	(-4.68611865230715e+000dB,7.79382681012305e+001°)
1.30864329369249e+002	(-4.64335971648270e+000dB,7.75718680884130e+001°)
1.31774562762815e+002	(-4.60086600715071e+000dB,7.72062268969359e+001°)
1.32691127330314e+002	(-4.55863733996744e+000dB,7.68413472864760e+001°)
1.33614067108543e+002	(-4.51667352344899e+000dB,7.64772320880054e+001°)
1.34543426440598e+002	(-4.47497435869197e+000dB,7.61138842027440e+001°)
1.35479249978008e+002	(-4.43353963909831e+000dB,7.57513066010657e+001°)
1.36421582682877e+002	(-4.39236915010403e+000dB,7.53895023213589e+001°)
1.37370469830044e+002	(-4.35146266891270e+000dB,7.50284744688420e+001°)
1.38325957009262e+002	(-4.31081996423342e+000dB,7.46682262143347e+001°)
1.39288090127384e+002	(-4.27044079602354e+000dB,7.43087607929852e+001°)
1.40256915410570e+002	(-4.23032491523650e+000dB,7.39500815029562e+001°)
1.41232479406509e+002	(-4.19047206357463e+000dB,7.35921917040681e+001°)
1.42214828986655e+002	(-4.15088197324743e+000dB,7.32350948164021e+001°)
1.43204011348480e+002	(-4.11155436673524e+000dB,7.28787943188631e+001°)
1.44200074017737e+002	(-4.07248895655854e+000dB,7.25232937477048e+001°)
1.45203064850750e+002	(-4.03368544505312e+000dB,7.21685966950157e+001°)
1.46213032036708e+002	(-3.99514352415114e+000dB,7.18147068071698e+001°)
1.47230024099984e+002	(-3.95686287516827e+000dB,7.14616277832410e+001°)
1.48254089902464e+002	(-3.91884316859717e+000dB,7.11093633733834e+001°)
1.49285278645894e+002	(-3.88108406390721e+000dB,7.07579173771778e+001°)
1.50323639874246e+002	(-3.84358520935079e+000dB,7.04072936419473e+001°)
1.51369223476100e+002	(-3.80634624177624e+000dB,7.00574960610404e+001°)
1.52422079687034e+002	(-3.76936678644752e+000dB,6.97085285720858e+001°)
1.53482259092047e+002	(-3.73264645687075e+000dB,6.93603951552184e+001°)
1.54549812627980e+002	(-3.69618485462771e+000dB,6.90130998312775e+001°)
1.55624791585970e+002	(-3.65998156921643e+000dB,6.86666466599804e+001°)
1.56707247613913e+002	(-3.62403617789899e+000dB,6.83210397380702e+001°)
1.57797232718942e+002	(-3.58834824555659e+000dB,6.79762831974415e+001°)
1.58894799269930e+002	(-3.55291732455184e+000dB,6.76323812032436e+001°)
1.60000000000005e+002	(-3.51774295459867e+000dB,6.72893379519632e+001°)
1.61112888009080e+002	(-3.48282466263962e+000dB,6.69471576694885e+001°)
1.62233516766409e+002	(-3.44816196273074e+000dB,6.66058446091555e+001°)
1.63361940113156e+002	(-3.41375435593408e+000dB,6.62654030497773e+001°)
1.64498212264976e+002	(-3.37960133021800e+000dB,6.59258372936595e+001°)
1.65642387814625e+002	(-3.34570236036488e+000dB,6.55871516646014e+001°)
1.66794521734584e+002	(-3.31205690788702e+000dB,6.52493505058856e+001°)
1.67954669379696e+002	(-3.27866442095002e+000dB,6.49124381782569e+001°)
1.69122886489826e+002	(-3.24552433430414e+000dB,6.45764190578917e+001°)
1.70299229192543e+002	(-3.21263606922338e+000dB,6.42412975343603e+001°)
1.71483754005812e+002	(-3.17999903345253e+000dB,6.39070780085824e+001°)
1.72676517840714e+002	(-3.14761262116203e+000dB,6.35737648907778e+001°)
1.73877578004175e+002	(-3.11547621291076e+000dB,6.32413625984142e+001°)
1.75086992201724e+002	(-3.08358917561645e+000dB,6.29098755541522e+001°)
1.76304818540263e+002	(-3.05195086253427e+000dB,6.25793081837903e+001°)
1.77531115530861e+002	(-3.02056061324291e+000dB,6.22496649142111e+001°)
1.78765942091561e+002	(-2.98941775363866e+000dB,6.19209501713285e+001°)
1.80009357550215e+002	(-2.95852159593731e+000dB,6.15931683780401e+001°)
1.81261421647333e+002	(-2.92787143868337e+000dB,6.12663239521838e+001°)
1.82522194538953e+002	(-2.89746656676740e+000dB,6.09404213045010e+001°)
1.83791736799531e+002	(-2.86730625145076e+000dB,6.06154648366077e+001°)
1.85070109424852e+002	(-2.83738975039791e+000dB,6.02914589389748e+001°)
1.86357373834959e+002	(-2.80771630771619e+000dB,5.99684079889185e+001°)
1.87653591877106e+002	(-2.77828515400318e+000dB,5.96463163486033e+001°)
1.88958825828731e+002	(-2.74909550640106e+000dB,5.93251883630575e+001°)
1.90273138400441e+002	(-2.72014656865865e+000dB,5.90050283582031e+001°)
1.91596592739035e+002	(-2.69143753120033e+000dB,5.86858406389017e+001°)
1.92929252430528e+002	(-2.66296757120211e+000dB,5.83676294870168e+001°)
1.94271181503214e+002	(-2.63473585267470e+000dB,5.80503991594946e+001°)
1.95622444430737e+002	(-2.60674152655350e+000dB,5.77341538864635e+001°)
1.96983106135193e+002	(-2.57898373079526e+000dB,5.74188978693551e+001°)
1.98353231990244e+002	(-2.55146159048142e+000dB,5.71046352790453e+001°)
1.99732887824264e+002	(-2.52417421792804e+000dB,5.67913702540186e+001°)
2.01122139923499e+002	(-2.49712071280213e+000dB,5.64791068985572e+001°)
2.02521055035251e+002	(-2.47030016224405e+000dB,5.61678492809527e+001°)
2.03929700371089e+002	(-2.44371164099660e+000dB,5.58576014317454e+001°)
2.05348143610071e+002	(-2.41735421153934e+000dB,5.55483673419894e+001°)
2.06776452902005e+002	(-2.39122692422955e+000dB,5.52401509615454e+001°)
2.08214696870716e+002	(-2.36532881744842e+000dB,5.49329561974026e+001°)
2.09662944617345e+002	(-2.33965891775309e+000dB,5.46267869120295e+001°)
2.11121265723670e+002	(-2.31421624003394e+000dB,5.43216469217553e+001°)
2.12589730255449e+002	(-2.28899978767733e+000dB,5.40175399951821e+001°)
2.14068408765785e+002	(-2.26400855273338e+000dB,5.37144698516293e+001°)
2.15557372298518e+002	(-2.23924151608870e+000dB,5.34124401596106e+001°)
2.17056692391635e+002	(-2.21469764764402e+000dB,5.31114545353440e+001°)
2.18566441080711e+002	(-2.19037590649644e+000dB,5.28115165412962e+001°)
2.20086690902366e+002	(-2.16627524112606e+000dB,5.25126296847612e+001°)
2.21617514897755e+002	(-2.14239458958704e+000dB,5.22147974164745e+001°)
2.23158986616072e+002	(-2.11873287970284e+000dB,5.19180231292625e+001°)
2.24711180118087e+002	(-2.09528902926528e+000dB,5.16223101567291e+001°)
2.26274169979703e+002	(-2.07206194623759e+000dB,5.13276617719778e+001°)
2.27848031295539e+002	(-2.04905052896096e+000dB,5.10340811863722e+001°)
2.29432839682540e+002	(-2.02625366636461e+000dB,5.07415715483334e+001°)
2.31028671283607e+002	(-2.00367023817921e+000dB,5.04501359421756e+001°)
2.32635602771258e+002	(-1.98129911515324e+000dB,5.01597773869798e+001°)
2.34253711351308e+002	(-1.95913915927252e+000dB,4.98704988355065e+001°)
2.35883074766584e+002	(-1.93718922398240e+000dB,4.95823031731469e+001°)
2.37523771300656e+002	(-1.91544815441242e+000dB,4.92951932169134e+001°)
2.39175879781598e+002	(-1.89391478760368e+000dB,4.90091717144692e+001°)
2.40839479585779e+002	(-1.87258795273820e+000dB,4.87242413431976e+001°)
2.42514650641672e+002	(-1.85146647137043e+000dB,4.84404047093105e+001°)
2.44201473433698e+002	(-1.83054915766085e+000dB,4.81576643469969e+001°)
2.45900029006090e+002	(-1.80983481861093e+000dB,4.78760227176108e+001°)
2.47610398966791e+002	(-1.78932225430009e+000dB,4.75954822088989e+001°)
2.49332665491369e+002	(-1.76901025812361e+000dB,4.73160451342679e+001°)
2.51066911326969e+002	(-1.74889761703224e+000dB,4.70377137320918e+001°)
2.52813219796289e+002	(-1.72898311177250e+000dB,4.67604901650584e+001°)
2.54571674801583e+002	(-1.70926551712802e+000dB,4.64843765195549e+001°)
2.56342360828688e+002	(-1.68974360216171e+000dB,4.62093748050937e+001°)
2.58125362951089e+002	(-1.67041613045832e+000dB,4.59354869537769e+001°)
2.59920766834005e+002	(-1.65128186036764e+000dB,4.56627148197992e+001°)
2.61728658738499e+002	(-1.63233954524782e+000dB,4.53910601789903e+001°)
2.63549125525633e+002	(-1.61358793370885e+000dB,4.51205247283957e+001°)
2.65382254660631e+002	(-1.59502576985601e+000dB,4.48511100858946e+001°)
2.67228134217088e+002	(-1.57665179353317e+000dB,4.45828177898572e+001°)
2.69086852881198e+002	(-1.55846474056574e+000dB,4.43156492988383e+001°)
2.70958499956018e+002	(-1.54046334300316e+000dB,4.40496059913088e+001°)
2.72843165365756e+002	(-1.52264632936072e+000dB,4.37846891654235e+001°)
2.74740939660091e+002	(-1.50501242486085e+000dB,4.35209000388256e+001°)
2.76651914018527e+002	(-1.48756035167329e+000dB,4.32582397484869e+001°)
2.78576180254770e+002	(-1.47028882915436e+000dB,4.29967093505837e+001°)
2.80513830821141e+002	(-1.45319657408511e+000dB,4.27363098204078e+001°)
2.82464958813020e+002	(-1.43628230090834e+000dB,4.24770420523115e+001°)
2.84429657973313e+002	(-1.41954472196390e+000dB,4.22189068596877e+001°)
2.86408022696961e+002	(-1.40298254772294e+000dB,4.19619049749823e+001°)
2.88400148035476e+002	(-1.38659448702015e+000dB,4.17060370497406e+001°)
2.90406129701502e+002	(-1.37037924728468e+000dB,4.14513036546857e+001°)
2.92426064073419e+002	(-1.35433553476887e+000dB,4.11977052798285e+001°)
2.94460048199971e+002	(-1.33846205477539e+000dB,4.09452423346099e+001°)
2.96508179804929e+002	(-1.32275751188207e+000dB,4.06939151480725e+001°)
2.98570557291789e+002	(-1.30722061016484e+000dB,4.04437239690637e+001°)
3.00647279748495e+002	(-1.29185005341834e+000dB,4.01946689664671e+001°)
3.02738446952202e+002	(-1.27664454537429e+000dB,3.99467502294634e+001°)
3.04844159374071e+002	(-1.26160278991742e+000dB,3.96999677678197e+001°)
3.06964518184096e+002	(-1.24672349129904e+000dB,3.94543215122058e+001°)
3.09099625255962e+002	(-1.23200535434800e+000dB,3.92098113145380e+001°)
3.11249583171943e+002	(-1.21744708467891e+000dB,3.89664369483485e+001°)
3.13414495227828e+002	(-1.20304738889802e+000dB,3.87241981091814e+001°)
3.15594465437887e+002	(-1.18880497480597e+000dB,3.84830944150127e+001°)
3.17789598539863e+002	(-1.17471855159793e+000dB,3.82431254066952e+001°)
3.20000000000012e+002	(-1.16078683006087e+000dB,3.80042905484265e+001°)
3.22225776018162e+002	(-1.14700852276780e+000dB,3.77665892282406e+001°)
3.24467033532821e+002	(-1.13338234426909e+000dB,3.75300207585207e+001°)
3.26723880226314e+002	(-1.11990701128069e+000dB,3.72945843765350e+001°)
3.28996424529954e+002	(-1.10658124286938e+000dB,3.70602792449918e+001°)
3.31284775629253e+002	(-1.09340376063476e+000dB,3.68271044526160e+001°)
3.33589043469171e+002	(-1.08037328888814e+000dB,3.65950590147446e+001°)
3.35909338759394e+002	(-1.06748855482829e+000dB,3.63641418739408e+001°)
3.38245772979655e+002	(-1.05474828871378e+000dB,3.61343519006269e+001°)
3.40598458385088e+002	(-1.04215122403219e+000dB,3.59056878937343e+001°)
3.42967508011627e+002	(-1.02969609766595e+000dB,3.56781485813697e+001°)
3.45353035681430e+002	(-1.01738165005503e+000dB,3.54517326214988e+001°)
3.47755156008352e+002	(-1.00520662535595e+000dB,3.52264386026440e+001°)
3.50173984403450e+002	(-9.93169771597700e-001dB,3.50022650445980e+001°)
3.52609637080529e+002	(-9.81269840834290e-001dB,3.47792103991508e+001°)
3.55062231061724e+002	(-9.69505589293689e-001dB,3.45572730508308e+001°)
3.57531884183124e+002	(-9.57875777523614e-001dB,3.43364513176578e+001°)
3.60018715100433e+002	(-9.46379170533625e-001dB,3.41167434519095e+001°)
3.62522843294669e+002	(-9.35014537934216e-001dB,3.38981476408981e+001°)
3.65044389077910e+002	(-9.23780654071961e-001dB,3.36806620077594e+001°)
3.67583473599065e+002	(-9.12676298161794e-001dB,3.34642846122506e+001°)
3.70140218849706e+002	(-9.01700254415318e-001dB,3.32490134515591e+001°)
3.72714747669920e+002	(-8.90851312166192e-001dB,3.30348464611198e+001°)
3.75307183754216e+002	(-8.80128265991824e-001dB,3.28217815154410e+001°)
3.77917651657464e+002	(-8.69529915831739e-001dB,3.26098164289381e+001°)
3.80546276800886e+002	(-8.59055067102538e-001dB,3.23989489567746e+001°)
3.83193185478072e+002	(-8.48702530809551e-001dB,3.21891767957108e+001°)
3.85858504861058e+002	(-8.38471123655020e-001dB,3.19804975849571e+001°)
3.88542363006430e+002	(-8.28359668143143e-001dB,3.17729089070343e+001°)
3.91244888861477e+002	(-8.18366992681401e-001dB,3.15664082886384e+001°)
3.93966212270389e+002	(-8.08491931679113e-001dB,3.13609932015106e+001°)
3.96706463980491e+002	(-7.98733325642150e-001dB,3.11566610633101e+001°)
3.99465775648532e+002	(-7.89090021264936e-001dB,3.09534092384921e+001°)
4.02244279847001e+002	(-7.79560871518724e-001dB,3.07512350391880e+001°)
4.05042110070506e+002	(-7.70144735736985e-001dB,3.05501357260881e+001°)
4.07859400742180e+002	(-7.60840479697470e-001dB,3.03501085093269e+001°)
4.10696287220146e+002	(-7.51646975701182e-001dB,3.01511505493694e+001°)
4.13552905804014e+002	(-7.42563102648180e-001dB,2.99532589578996e+001°)
4.16429393741435e+002	(-7.33587746110381e-001dB,2.97564307987089e+001°)
4.19325889234693e+002	(-7.24719798401174e-001dB,2.95606630885848e+001°)
4.22242531447343e+002	(-7.15958158642098e-001dB,2.93659527982005e+001°)
4.25179460510901e+002	(-7.07301732826522e-001dB,2.91722968530028e+001°)
4.28136817531573e+002	(-6.98749433880359e-001dB,2.89796921340996e+001°)
4.31114744597038e+002	(-6.90300181719861e-001dB,2.87881354791467e+001°)
4.34113384783272e+002	(-6.81952903306570e-001dB,2.85976236832317e+001°)
4.37132882161424e+002	(-6.73706532699364e-001dB,2.84081534997569e+001°)
4.40173381804736e+002	(-6.65560011103757e-001dB,2.82197216413198e+001°)
4.43235029795514e+002	(-6.57512286918481e-001dB,2.80323247805897e+001°)
4.46317973232148e+002	(-6.49562315779131e-001dB,2.78459595511831e+001°)
4.49422360236177e+002	(-6.41709060599484e-001dB,2.76606225485338e+001°)
4.52548339959409e+002	(-6.33951491609866e-001dB,2.74763103307610e+001°)
4.55696062591082e+002	(-6.26288586393048e-001dB,2.72930194195320e+001°)
4.58865679365083e+002	(-6.18719329917638e-001dB,2.71107463009219e+001°)
4.62057342567218e+002	(-6.11242714568861e-001dB,2.69294874262674e+001°)
4.65271205542518e+002	(-6.03857740176958e-001dB,2.67492392130173e+001°)
4.68507422702619e+002	(-5.96563414043044e-001dB,2.65699980455763e+001°)
4.71766149533172e+002	(-5.89358750962762e-001dB,2.63917602761447e+001°)
4.75047542601315e+002	(-5.82242773247472e-001dB,2.62145222255519e+001°)
4.78351759563200e+002	(-5.75214510743087e-001dB,2.60382801840845e+001°)
4.81678959171561e+002	(-5.68273000846961e-001dB,2.58630304123077e+001°)
4.85029301283347e+002	(-5.61417288522120e-001dB,2.56887691418815e+001°)
4.88402946867399e+002	(-5.54646426309709e-001dB,2.55154925763694e+001°)
4.91800058012184e+002	(-5.47959474339240e-001dB,2.53431968920411e+001°)
4.95220797933585e+002	(-5.41355500336610e-001dB,2.51718782386682e+001°)
4.98665330982741e+002	(-5.34833579630298e-001dB,2.50015327403132e+001°)
5.02133822653941e+002	(-5.28392795155339e-001dB,2.48321564961108e+001°)
5.05626439592583e+002	(-5.22032237455761e-001dB,2.46637455810422e+001°)
5.09143349603169e+002	(-5.15751004684609e-001dB,2.44962960467022e+001°)
5.12684721657380e+002	(-5.09548202602559e-001dB,2.43298039220583e+001°)
5.16250725902183e+002	(-5.03422944574470e-001dB,2.41642652142022e+001°)
5.19841533668013e+002	(-4.97374351564252e-001dB,2.39996759090936e+001°)
5.23457317477002e+002	(-4.91401552128079e-001dB,2.38360319722959e+001°)
5.27098251051269e+002	(-4.85503682405740e-001dB,2.36733293497039e+001°)
5.30764509321265e+002	(-4.79679886110596e-001dB,2.35115639682630e+001°)
5.34456268434179e+002	(-4.73929314517720e-001dB,2.33507317366810e+001°)
5.38173705762400e+002	(-4.68251126450666e-001dB,2.31908285461305e+001°)
5.41916999912040e+002	(-4.62644488266534e-001dB,2.30318502709434e+001°)
5.45686330731516e+002	(-4.57108573839841e-001dB,2.28737927692972e+001°)
5.49481879320186e+002	(-4.51642564544656e-001dB,2.27166518838921e+001°)
5.53303828037057e+002	(-4.46245649235517e-001dB,2.25604234426197e+001°)
5.57152360509543e+002	(-4.40917024227046e-001dB,2.24051032592233e+001°)
5.61027661642286e+002	(-4.35655893272145e-001dB,2.22506871339493e+001°)
5.64929917626043e+002	(-4.30461467538879e-001dB,2.20971708541894e+001°)
5.68859315946629e+002	(-4.25332965586320e-001dB,2.19445501951149e+001°)
5.72816045393927e+002	(-4.20269613339090e-001dB,2.17928209203012e+001°)
5.76800296070956e+002	(-4.15270644060642e-001dB,2.16419787823444e+001°)
5.80812259403008e+002	(-4.10335298325590e-001dB,2.14920195234679e+001°)
5.84852128146842e+002	(-4.05462823990879e-001dB,2.13429388761214e+001°)
5.88920096399945e+002	(-4.00652476165985e-001dB,2.11947325635698e+001°)
5.93016359609863e+002	(-3.95903517181904e-001dB,2.10473963004739e+001°)
5.97141114583583e+002	(-3.91215216559420e-001dB,2.09009257934623e+001°)
6.01294559496994e+002	(-3.86586850976290e-001dB,2.07553167416936e+001°)
6.05476893904408e+002	(-3.82017704233474e-001dB,2.06105648374107e+001°)
6.09688318748146e+002	(-3.77507067220651e-001dB,2.04666657664855e+001°)
6.13929036368196e+002	(-3.73054237880830e-001dB,2.03236152089549e+001°)
6.18199250511928e+002	(-3.68658521173959e-001dB,2.01814088395485e+001°)
6.22499166343890e+002	(-3.64319229040140e-001dB,2.00400423282064e+001°)
6.26828990455661e+002	(-3.60035680361750e-001dB,1.98995113405894e+001°)
6.31188930875777e+002	(-3.55807200924997e-001dB,1.97598115385796e+001°)
6.35579197079731e+002	(-3.51633123380837e-001dB,1.96209385807723e+001°)
6.40000000000028e+002	(-3.47512787205132e-001dB,1.94828881229601e+001°)
6.44451552036329e+002	(-3.43445538658195e-001dB,1.93456558186074e+001°)
6.48934067065647e+002	(-3.39430730743861e-001dB,1.92092373193163e+001°)
6.53447760452633e+002	(-3.35467723167774e-001dB,1.90736282752848e+001°)
6.57992849059912e+002	(-3.31555882295341e-001dB,1.89388243357557e+001°)
6.62569551258511e+002	(-3.27694581109063e-001dB,1.88048211494573e+001°)
6.67178086938347e+002	(-3.23883199165398e-001dB,1.86716143650356e+001°)
6.71818677518793e+002	(-3.20121122551059e-001dB,1.85391996314787e+001°)
6.76491545959314e+002	(-3.16407743839179e-001dB,1.84075725985318e+001°)
6.81196916770181e+002	(-3.12742462044609e-001dB,1.82767289171053e+001°)
6.85935016023258e+002	(-3.09124682579273e-001dB,1.81466642396736e+001°)
6.90706071362864e+002	(-3.05553817206833e-001dB,1.80173742206664e+001°)
6.95510312016709e+002	(-3.02029283997121e-001dB,1.78888545168521e+001°)
7.00347968806905e+002	(-2.98550507280418e-001dB,1.77611007877127e+001°)
7.05219274161063e+002	(-2.95116917601030e-001dB,1.76341086958110e+001°)
7.10124462123453e+002	(-2.91727951671058e-001dB,1.75078739071504e+001°)
7.15063768366253e+002	(-2.88383052323507e-001dB,1.73823920915263e+001°)
7.20037430200871e+002	(-2.85081668465508e-001dB,1.72576589228703e+001°)
7.25045686589344e+002	(-2.81823255030986e-001dB,1.71336700795864e+001°)
7.30088778155824e+002	(-2.78607272933355e-001dB,1.70104212448802e+001°)
7.35166947198136e+002	(-2.75433189018042e-001dB,1.68879081070799e+001°)
7.40280437699418e+002	(-2.72300476014683e-001dB,1.67661263599508e+001°)
7.45429495339846e+002	(-2.69208612489326e-001dB,1.66450717030017e+001°)
7.50614367508437e+002	(-2.66157082796482e-001dB,1.65247398417845e+001°)
7.55835303314934e+002	(-2.63145377030985e-001dB,1.64051264881866e+001°)
7.61092553601776e+002	(-2.60172990979912e-001dB,1.62862273607165e+001°)
7.66386370956150e+002	(-2.57239426074194e-001dB,1.61680381847817e+001°)
7.71717009722122e+002	(-2.54344189340490e-001dB,1.60505546929602e+001°)
7.77084726012866e+002	(-2.51486793352694e-001dB,1.59337726252655e+001°)
7.82489777722960e+002	(-2.48666756183669e-001dB,1.58176877294041e+001°)
7.87932424540783e+002	(-2.45883601356758e-001dB,1.57022957610271e+001°)
7.93412927960988e+002	(-2.43136857797430e-001dB,1.55875924839744e+001°)
7.98931551297069e+002	(-2.40426059784932e-001dB,1.54735736705135e+001°)
8.04488559694007e+002	(-2.37750746903875e-001dB,1.53602351015707e+001°)
8.10084220141017e+002	(-2.35110463995949e-001dB,1.52475725669570e+001°)
8.15718801484366e+002	(-2.32504761111643e-001dB,1.51355818655871e+001°)
8.21392574440297e+002	(-2.29933193462039e-001dB,1.50242588056925e+001°)
8.27105811608034e+002	(-2.27395321370679e-001dB,1.49135992050288e+001°)
8.32858787482876e+002	(-2.24890710225528e-001dB,1.48035988910763e+001°)
8.38651778469392e+002	(-2.22418930430959e-001dB,1.46942537012355e+001°)
8.44485062894692e+002	(-2.19979557360034e-001dB,1.45855594830162e+001°)
8.50358921021807e+002	(-2.17572171306630e-001dB,1.44775120942212e+001°)
8.56273635063152e+002	(-2.15196357437910e-001dB,1.43701074031241e+001°)
8.62229489194082e+002	(-2.12851705746823e-001dB,1.42633412886418e+001°)
8.68226769566551e+002	(-2.10537811004813e-001dB,1.41572096405012e+001°)
8.74265764322854e+002	(-2.08254272714581e-001dB,1.40517083594009e+001°)
8.80346763609478e+002	(-2.06000695063131e-001dB,1.39468333571672e+001°)
8.86470059591034e+002	(-2.03776686874870e-001dB,1.38425805569049e+001°)
8.92635946464302e+002	(-2.01581861564979e-001dB,1.37389458931432e+001°)
8.98844720472361e+002	(-1.99415837092919e-001dB,1.36359253119762e+001°)
9.05096679918824e+002	(-1.97278235916063e-001dB,1.35335147711986e+001°)
9.11392125182169e+002	(-1.95168684943754e-001dB,1.34317102404366e+001°)
9.17731358730174e+002	(-1.93086815491262e-001dB,1.33305077012733e+001°)
9.24114685134442e+002	(-1.91032263234140e-001dB,1.32299031473703e+001°)
9.30542411085043e+002	(-1.89004668162810e-001dB,1.31298925845839e+001°)
9.37014845405245e+002	(-1.87003674537255e-001dB,1.30304720310766e+001°)
9.43532299066350e+002	(-1.85028930842048e-001dB,1.29316375174250e+001°)
9.50095085202637e+002	(-1.83080089741533e-001dB,1.28333850867221e+001°)
9.56703519126407e+002	(-1.81156808035318e-001dB,1.27357107946757e+001°)
9.63357918343130e+002	(-1.79258746613942e-001dB,1.26386107097027e+001°)
9.70058602566702e+002	(-1.77385570414792e-001dB,1.25420809130189e+001°)
9.76805893734805e+002	(-1.75536948378368e-001dB,1.24461174987245e+001°)
9.83600116024376e+002	(-1.73712553404727e-001dB,1.23507165738858e+001°)
9.90441595867178e+002	(-1.71912062310112e-001dB,1.22558742586131e+001°)
9.97330661965489e+002	(-1.70135155783997e-001dB,1.21615866861336e+001°)
1.00426764530789e+003	(-1.68381518346350e-001dB,1.20678500028614e+001°)
1.01125287918517e+003	(-1.66650838305023e-001dB,1.19746603684640e+001°)
1.01828669920635e+003	(-1.64942807713720e-001dB,1.18820139559233e+001°)
1.02536944331477e+003	(-1.63257122329853e-001dB,1.17899069515954e+001°)
1.03250145180437e+003	(-1.61593481573005e-001dB,1.16983355552642e+001°)
1.03968306733603e+003	(-1.59951588483566e-001dB,1.16072959801937e+001°)
1.04691463495401e+003	(-1.58331149681455e-001dB,1.15167844531753e+001°)
1.05419650210255e+003	(-1.56731875325560e-001dB,1.14267972145723e+001°)
1.06152901864254e+003	(-1.55153479073026e-001dB,1.13373305183613e+001°)
1.06891253686837e+003	(-1.53595678039025e-001dB,1.12483806321694e+001°)
1.07634741152481e+003	(-1.52058192756866e-001dB,1.11599438373096e+001°)
1.08383399982409e+003	(-1.50540747138346e-001dB,1.10720164288112e+001°)
1.09137266146304e+003	(-1.49043068434284e-001dB,1.09845947154489e+001°)
1.09896375864038e+003	(-1.47564887195547e-001dB,1.08976750197676e+001°)
1.10660765607412e+003	(-1.46105937234234e-001dB,1.08112536781049e+001°)
1.11430472101910e+003	(-1.44665955585147e-001dB,1.07253270406103e+001°)
1.12205532328458e+003	(-1.43244682467728e-001dB,1.06398914712615e+001°)
1.12985983525210e+003	(-1.41841861247999e-001dB,1.05549433478787e+001°)
1.13771863189327e+003	(-1.40457238401130e-001dB,1.04704790621347e+001°)
1.14563209078786e+003	(-1.39090563474059e-001dB,1.03864950195634e+001°)
1.15360059214192e+003	(-1.37741589048483e-001dB,1.03029876395659e+001°)
1.16162451880603e+003	(-1.36410070704247e-001dB,1.02199533554123e+001°)
1.16970425629369e+003	(-1.35095766982798e-001dB,1.01373886142431e+001°)
1.17784019279990e+003	(-1.33798439351280e-001dB,1.00552898770669e+001°)
1.18603271921974e+003	(-1.32517852166529e-001dB,9.97365361875540e+000°)
1.19428222916717e+003	(-1.31253772639719e-001dB,9.89247632803719e+000°)
1.20258911899400e+003	(-1.30005970801084e-001dB,9.81175450748809e+000°)
1.21095378780882e+003	(-1.28774219464983e-001dB,9.73148467351968e+000°)
1.21937663749630e+003	(-1.27558294195379e-001dB,9.65166335636545e+000°)
1.22785807273640e+003	(-1.26357973271405e-001dB,9.57228710006528e+000°)
1.23639850102387e+003	(-1.25173037653415e-001dB,9.49335246244670e+000°)
1.24499833268779e+003	(-1.24003270949219e-001dB,9.41485601510493e+000°)
1.25365798091133e+003	(-1.22848459380703e-001dB,9.33679434338101e+000°)
1.26237786175156e+003	(-1.21708391750570e-001dB,9.25916404633675e+000°)
1.27115839415947e+003	(-1.20582859409561e-001dB,9.18196173672915e+000°)
1.28000000000007e+003	(-1.19471656223923e-001dB,9.10518404098174e+000°)
1.28890310407267e+003	(-1.18374578543038e-001dB,9.02882759915502e+000°)
1.29786813413130e+003	(-1.17291425167529e-001dB,8.95288906491387e+000°)
1.30689552090528e+003	(-1.16221997317447e-001dB,8.87736510549473e+000°)
1.31598569811983e+003	(-1.15166098600969e-001dB,8.80225240166921e+000°)
1.32513910251703e+003	(-1.14123534983195e-001dB,8.72754764770755e+000°)
1.33435617387670e+003	(-1.13094114755276e-001dB,8.65324755133953e+000°)
1.34363735503760e+003	(-1.12077648503873e-001dB,8.57934883371389e+000°)
1.35298309191864e+003	(-1.11073949080919e-001dB,8.50584822935627e+000°)
1.36239383354037e+003	(-1.10082831573455e-001dB,8.43274248612553e+000°)
1.37187003204653e+003	(-1.09104113274013e-001dB,8.36002836516847e+000°)
1.38141214272574e+003	(-1.08137613651053e-001dB,8.28770264087310e+000°)
