Freq.	V(out)
1.39102062403343e+003	(-4.78099918406624e-002dB,3.46041666608236e+000°)
1.40069593761382e+003	(-4.76808492690611e-002dB,3.42133001665198e+000°)
1.41043854832214e+003	(-4.75523692046859e-002dB,3.38240757483947e+000°)
1.42024892424692e+003	(-4.74245269569327e-002dB,3.34364746795858e+000°)
1.43012753673252e+003	(-4.72972979592258e-002dB,3.30504783105368e+000°)
1.44007486040175e+003	(-4.71706577641432e-002dB,3.26660680680885e+000°)
1.45009137317870e+003	(-4.70445820387293e-002dB,3.22832254545774e+000°)
1.46017755631166e+003	(-4.69190465597839e-002dB,3.19019320469301e+000°)
1.47033389439628e+003	(-4.67940272091781e-002dB,3.15221694957675e+000°)
1.48056087539885e+003	(-4.66694999692455e-002dB,3.11439195245048e+000°)
1.49085899067970e+003	(-4.65454409179617e-002dB,3.07671639284643e+000°)
1.50122873501688e+003	(-4.64218262246171e-002dB,3.03918845739840e+000°)
1.51167060662988e+003	(-4.62986321449387e-002dB,3.00180633975298e+000°)
1.52218510720356e+003	(-4.61758350166614e-002dB,2.96456824048171e+000°)
1.53277274191231e+003	(-4.60534112549075e-002dB,2.92747236699243e+000°)
1.54343401944426e+003	(-4.59313373476636e-002dB,2.89051693344210e+000°)
1.55416945202574e+003	(-4.58095898512507e-002dB,2.85370016064909e+000°)
1.56497955544593e+003	(-4.56881453857506e-002dB,2.81702027600627e+000°)
1.57586484908158e+003	(-4.55669806305418e-002dB,2.78047551339377e+000°)
1.58682585592199e+003	(-4.54460723198602e-002dB,2.74406411309270e+000°)
1.59786310259415e+003	(-4.53253972381676e-002dB,2.70778432169875e+000°)
1.60897711938803e+003	(-4.52049322158746e-002dB,2.67163439203605e+000°)
1.62016844028205e+003	(-4.50846541247218e-002dB,2.63561258307149e+000°)
1.63143760296874e+003	(-4.49645398733801e-002dB,2.59971715982908e+000°)
1.64278514888061e+003	(-4.48445664030390e-002dB,2.56394639330469e+000°)
1.65421162321608e+003	(-4.47247106829634e-002dB,2.52829856038076e+000°)
1.66571757496577e+003	(-4.46049497060761e-002dB,2.49277194374209e+000°)
1.67730355693880e+003	(-4.44852604844085e-002dB,2.45736483179072e+000°)
1.68897012578940e+003	(-4.43656200449024e-002dB,2.42207551856146e+000°)
1.70071784204363e+003	(-4.42460054248307e-002dB,2.38690230363849e+000°)
1.71254727012632e+003	(-4.41263936674627e-002dB,2.35184349207066e+000°)
1.72445897838818e+003	(-4.40067618176286e-002dB,2.31689739428836e+000°)
1.73645353913312e+003	(-4.38870869172752e-002dB,2.28206232601956e+000°)
1.74853152864572e+003	(-4.37673460011987e-002dB,2.24733660820711e+000°)
1.76069352721897e+003	(-4.36475160924591e-002dB,2.21271856692497e+000°)
1.77294011918208e+003	(-4.35275741981259e-002dB,2.17820653329613e+000°)
1.78527189292862e+003	(-4.34074973047637e-002dB,2.14379884340902e+000°)
1.79768944094474e+003	(-4.32872623740918e-002dB,2.10949383823590e+000°)
1.81019335983766e+003	(-4.31668463385607e-002dB,2.07528986354976e+000°)
1.82278425036435e+003	(-4.30462260968593e-002dB,2.04118526984269e+000°)
1.83546271746036e+003	(-4.29253785096016e-002dB,2.00717841224368e+000°)
1.84822937026890e+003	(-4.28042803948365e-002dB,1.97326765043686e+000°)
1.86108482217010e+003	(-4.26829085235925e-002dB,1.93945134857969e+000°)
1.87402969081051e+003	(-4.25612396155111e-002dB,1.90572787522178e+000°)
1.88706459813272e+003	(-4.24392503342857e-002dB,1.87209560322310e+000°)
1.90019017040529e+003	(-4.23169172832846e-002dB,1.83855290967313e+000°)
1.91340703825283e+003	(-4.21942170010947e-002dB,1.80509817580959e+000°)
1.92671583668627e+003	(-4.20711259569193e-002dB,1.77172978693776e+000°)
1.94011720513342e+003	(-4.19476205461878e-002dB,1.73844613234931e+000°)
1.95361178746963e+003	(-4.18236770860442e-002dB,1.70524560524157e+000°)
1.96720023204877e+003	(-4.16992718107537e-002dB,1.67212660263755e+000°)
1.98088319173437e+003	(-4.15743808672737e-002dB,1.63908752530481e+000°)
1.99466132393099e+003	(-4.14489803105520e-002dB,1.60612677767551e+000°)
2.00853529061580e+003	(-4.13230460990814e-002dB,1.57324276776606e+000°)
2.02250575837036e+003	(-4.11965540903379e-002dB,1.54043390709681e+000°)
2.03657339841271e+003	(-4.10694800360026e-002dB,1.50769861061228e+000°)
2.05073888662955e+003	(-4.09417995775516e-002dB,1.47503529660087e+000°)
2.06500290360876e+003	(-4.08134882414841e-002dB,1.44244238661529e+000°)
2.07936613467208e+003	(-4.06845214346357e-002dB,1.40991830539218e+000°)
2.09382926990804e+003	(-4.05548744396452e-002dB,1.37746148077327e+000°)
2.10839300420511e+003	(-4.04245224100593e-002dB,1.34507034362465e+000°)
2.12305803728509e+003	(-4.02934403657809e-002dB,1.31274332775808e+000°)
2.13782507373675e+003	(-4.01616031881544e-002dB,1.28047886985054e+000°)
2.15269482304963e+003	(-4.00289856153174e-002dB,1.24827540936549e+000°)
2.16766799964819e+003	(-3.98955622372752e-002dB,1.21613138847253e+000°)
2.18274532292609e+003	(-3.97613074912304e-002dB,1.18404525196892e+000°)
2.19792751728078e+003	(-3.96261956565407e-002dB,1.15201544719947e+000°)
2.21321531214826e+003	(-3.94902008499928e-002dB,1.12004042397697e+000°)
2.22860944203821e+003	(-3.93532970206890e-002dB,1.08811863450357e+000°)
2.24411064656918e+003	(-3.92154579453785e-002dB,1.05624853329063e+000°)
2.25971967050421e+003	(-3.90766572232199e-002dB,1.02442857707992e+000°)
2.27543726378655e+003	(-3.89368682708750e-002dB,9.92657224763844e-001°)
2.29126418157574e+003	(-3.87960643175224e-002dB,9.60932937306171e-001°)
2.30720118428386e+003	(-3.86542183996469e-002dB,9.29254177662710e-001°)
2.32324903761207e+003	(-3.85113033560508e-002dB,8.97619410702067e-001°)
2.33940851258740e+003	(-3.83672918225903e-002dB,8.66027103125483e-001°)
2.35568038559982e+003	(-3.82221562271471e-002dB,8.34475723388335e-001°)
2.37206543843949e+003	(-3.80758687842214e-002dB,8.02963741620180e-001°)
2.38856445833437e+003	(-3.79284014897897e-002dB,7.71489629544759e-001°)
2.40517823798801e+003	(-3.77797261159625e-002dB,7.40051860401352e-001°)
2.42190757561767e+003	(-3.76298142056701e-002dB,7.08648908864154e-001°)
2.43875327499262e+003	(-3.74786370672247e-002dB,6.77279250963236e-001°)
2.45571614547282e+003	(-3.73261657689377e-002dB,6.45941364004490e-001°)
2.47279700204775e+003	(-3.71723711336658e-002dB,6.14633726489397e-001°)
2.48999666537560e+003	(-3.70172237332143e-002dB,5.83354818036038e-001°)
2.50731596182268e+003	(-3.68606938828962e-002dB,5.52103119297979e-001°)
2.52475572350315e+003	(-3.67027516357510e-002dB,5.20877111884940e-001°)
2.54231678831896e+003	(-3.65433667771125e-002dB,4.89675278281843e-001°)
2.56000000000015e+003	(-3.63825088187482e-002dB,4.58496101769153e-001°)
2.57780620814535e+003	(-3.62201469931127e-002dB,4.27338066341932e-001°)
2.59573626826263e+003	(-3.60562502476112e-002dB,3.96199656629284e-001°)
2.61379104181057e+003	(-3.58907872386993e-002dB,3.65079357813785e-001°)
2.63197139623969e+003	(-3.57237263260099e-002dB,3.33975655550709e-001°)
2.65027820503409e+003	(-3.55550355663533e-002dB,3.02887035886473e-001°)
2.66871234775343e+003	(-3.53846827077217e-002dB,2.71811985178255e-001°)
2.68727471007521e+003	(-3.52126351831901e-002dB,2.40748990011862e-001°)
2.70596618383730e+003	(-3.50388601048372e-002dB,2.09696537120701e-001°)
2.72478766708077e+003	(-3.48633242574830e-002dB,1.78653113304225e-001°)
2.74374006409308e+003	(-3.46859940925939e-002dB,1.47617205345443e-001°)
2.76282428545150e+003	(-3.45068357217342e-002dB,1.16587299929322e-001°)
2.78204124806688e+003	(-3.43258149104193e-002dB,8.55618835608149e-002°)
2.80139187522766e+003	(-3.41428970715751e-002dB,5.45394424816889e-002°)
2.82087709664429e+003	(-3.39580472590741e-002dB,2.35184625881502e-002°)
2.84049784849386e+003	(-3.37712301611653e-002dB,-7.50257065202918e-003°)
2.86025507346506e+003	(-3.35824100938379e-002dB,-3.85251722825424e-002°)
2.88014972080353e+003	(-3.33915509942149e-002dB,-6.95508579422344e-002°)
2.90018274635742e+003	(-3.31986164136321e-002dB,-1.00581143948352e-001°)
2.92035511262334e+003	(-3.30035695109583e-002dB,-1.31617547380794e-001°)
2.94066778879259e+003	(-3.28063730456121e-002dB,-1.62661586166228e-001°)
2.96112175079772e+003	(-3.26069893706544e-002dB,-1.93714779162429e-001°)
2.98171798135943e+003	(-3.24053804256726e-002dB,-2.24778646242934e-001°)
3.00245747003379e+003	(-3.22015077296867e-002dB,-2.55854708382095e-001°)
3.02334121325978e+003	(-3.19953323740294e-002dB,-2.86944487740624e-001°)
3.04437021440715e+003	(-3.17868150149166e-002dB,-3.18049507751019e-001°)
3.06554548382465e+003	(-3.15759158662687e-002dB,-3.49171293203585e-001°)
3.08686803888854e+003	(-3.13625946922011e-002dB,-3.80311370332652e-001°)
3.10833890405151e+003	(-3.11468107994544e-002dB,-4.11471266903318e-001°)
3.12995911089189e+003	(-3.09285230299903e-002dB,-4.42652512298459e-001°)
3.15172969816318e+003	(-3.07076897530632e-002dB,-4.73856637605868e-001°)
3.17365171184400e+003	(-3.04842688577519e-002dB,-5.05085175706168e-001°)
3.19572620518832e+003	(-3.02582177448847e-002dB,-5.36339661360923e-001°)
3.21795423877608e+003	(-3.00294933191989e-002dB,-5.67621631300970e-001°)
3.24033688056412e+003	(-2.97980519813542e-002dB,-5.98932624315427e-001°)
3.26287520593751e+003	(-2.95638496197548e-002dB,-6.30274181341104e-001°)
3.28557029776124e+003	(-2.93268416024347e-002dB,-6.61647845551896e-001°)
3.30842324643219e+003	(-2.90869827687138e-002dB,-6.93055162449258e-001°)
3.33143514993156e+003	(-2.88442274207871e-002dB,-7.24497679952856e-001°)
3.35460711387762e+003	(-2.85985293153741e-002dB,-7.55976948491129e-001°)
3.37794025157882e+003	(-2.83498416549470e-002dB,-7.87494521093669e-001°)
3.40143568408728e+003	(-2.80981170792844e-002dB,-8.19051953482421e-001°)
3.42509454025266e+003	(-2.78433076565104e-002dB,-8.50650804165020e-001°)
3.44891795677638e+003	(-2.75853648742943e-002dB,-8.82292634526308e-001°)
3.47290707826626e+003	(-2.73242396309618e-002dB,-9.13979008924144e-001°)
3.49706305729147e+003	(-2.70598822262657e-002dB,-9.45711494781562e-001°)
3.52138705443797e+003	(-2.67922423522756e-002dB,-9.77491662681885e-001°)
3.54588023836419e+003	(-2.65212690841418e-002dB,-1.00932108646402e+000°)
3.57054378585726e+003	(-2.62469108706167e-002dB,-1.04120134331873e+000°)
3.59537888188950e+003	(-2.59691155245633e-002dB,-1.07313401388373e+000°)
3.62038671967535e+003	(-2.56878302133975e-002dB,-1.10512068234141e+000°)
3.64556850072874e+003	(-2.54030014492705e-002dB,-1.13716293651646e+000°)
3.67092543492075e+003	(-2.51145750793406e-002dB,-1.16926236797319e+000°)
3.69645874053783e+003	(-2.48224962756438e-002dB,-1.20142057211499e+000°)
3.72216964434023e+003	(-2.45267095252037e-002dB,-1.23363914828348e+000°)
3.74805938162104e+003	(-2.42271586197039e-002dB,-1.26591969985862e+000°)
3.77412919626546e+003	(-2.39237866452299e-002dB,-1.29826383435913e+000°)
3.80038034081061e+003	(-2.36165359718717e-002dB,-1.33067316354471e+000°)
3.82681407650569e+003	(-2.33053482430168e-002dB,-1.36314930351719e+000°)
3.85343167337258e+003	(-2.29901643648620e-002dB,-1.39569387482436e+000°)
3.88023441026687e+003	(-2.26709244953852e-002dB,-1.42830850256278e+000°)
3.90722357493928e+003	(-2.23475680336085e-002dB,-1.46099481648225e+000°)
3.93440046409757e+003	(-2.20200336083999e-002dB,-1.49375445109121e+000°)
3.96176638346877e+003	(-2.16882590673143e-002dB,-1.52658904576282e+000°)
3.98932264786202e+003	(-2.13521814652142e-002dB,-1.55950024484112e+000°)
4.01707058123162e+003	(-2.10117370528402e-002dB,-1.59248969774866e+000°)
4.04501151674075e+003	(-2.06668612651835e-002dB,-1.62555905909551e+000°)
4.07314679682545e+003	(-2.03174887097800e-002dB,-1.65870998878735e+000°)
4.10147777325913e+003	(-1.99635531546977e-002dB,-1.69194415213648e+000°)
4.13000580721756e+003	(-1.96049875166585e-002dB,-1.72526321997256e+000°)
4.15873226934420e+003	(-1.92417238487582e-002dB,-1.75866886875427e+000°)
4.18765853981611e+003	(-1.88736933281779e-002dB,-1.79216278068196e+000°)
4.21678600841025e+003	(-1.85008262437008e-002dB,-1.82574664381235e+000°)
4.24611607457022e+003	(-1.81230519831348e-002dB,-1.85942215217203e+000°)
4.27565014747353e+003	(-1.77402990204813e-002dB,-1.89319100587352e+000°)
4.30538964609930e+003	(-1.73524949030125e-002dB,-1.92705491123280e+000°)
4.33533599929642e+003	(-1.69595662382909e-002dB,-1.96101558088583e+000°)
4.36549064585222e+003	(-1.65614386807803e-002dB,-1.99507473390797e+000°)
4.39585503456159e+003	(-1.61580369185862e-002dB,-2.02923409593357e+000°)
4.42643062429656e+003	(-1.57492846597912e-002dB,-2.06349539927723e+000°)
4.45721888407645e+003	(-1.53351046188431e-002dB,-2.09786038305526e+000°)
4.48822129313839e+003	(-1.49154185025475e-002dB,-2.13233079330919e+000°)
4.51943934100845e+003	(-1.44901469961087e-002dB,-2.16690838312993e+000°)
4.55087452757314e+003	(-1.40592097489458e-002dB,-2.20159491278376e+000°)
4.58252836315152e+003	(-1.36225253601160e-002dB,-2.23639214983783e+000°)
4.61440236856776e+003	(-1.31800113639734e-002dB,-2.27130186928919e+000°)
4.64649807522417e+003	(-1.27315842153094e-002dB,-2.30632585369343e+000°)
4.67881702517484e+003	(-1.22771592744585e-002dB,-2.34146589329470e+000°)
4.71136077119967e+003	(-1.18166507922315e-002dB,-2.37672378615861e+000°)
4.74413087687901e+003	(-1.13499718946153e-002dB,-2.41210133830348e+000°)
4.77712891666877e+003	(-1.08770345672875e-002dB,-2.44760036383643e+000°)
4.81035647597606e+003	(-1.03977496401089e-002dB,-2.48322268508803e+000°)
4.84381515123537e+003	(-9.91202677112132e-003dB,-2.51897013274929e+000°)
4.87750654998529e+003	(-9.41977443066176e-003dB,-2.55484454601149e+000°)
4.91143229094568e+003	(-8.92089988513822e-003dB,-2.59084777270422e+000°)
4.94559400409554e+003	(-8.41530918053062e-003dB,-2.62698166943879e+000°)
4.97999333075124e+003	(-7.90290712595259e-003dB,-2.66324810174991e+000°)
5.01463192364540e+003	(-7.38359727674214e-003dB,-2.69964894424049e+000°)
5.04951144700634e+003	(-6.85728191753470e-003dB,-2.73618608072804e+000°)
5.08463357663797e+003	(-6.32386204501641e-003dB,-2.77286140439189e+000°)
5.12000000000034e+003	(-5.78323735060465e-003dB,-2.80967681792314e+000°)
5.15561241629075e+003	(-5.23530620285593e-003dB,-2.84663423367448e+000°)
5.19147253652530e+003	(-4.67996562948635e-003dB,-2.88373557381422e+000°)
5.22758208362118e+003	(-4.11711129962899e-003dB,-2.92098277047938e+000°)
5.26394279247942e+003	(-3.54663750538637e-003dB,-2.95837776593265e+000°)
5.30055641006821e+003	(-2.96843714345883e-003dB,-2.99592251271970e+000°)
5.33742469550690e+003	(-2.38240169655922e-003dB,-3.03361897382943e+000°)
5.37454942015047e+003	(-1.78842121438458e-003dB,-3.07146912285524e+000°)
5.41193236767464e+003	(-1.18638429469003e-003dB,-3.10947494415809e+000°)
5.44957533416157e+003	(-5.76178063868663e-004dB,-3.14763843303279e+000°)
5.48748012818620e+003	(4.23118425897665e-005dB,-3.18596159587440e+000°)
5.52564857090304e+003	(6.69201299860587e-004dB,-3.22444645034861e+000°)
5.56408249613380e+003	(1.30460771370927e-003dB,-3.26309502556151e+000°)
5.60278375045537e+003	(1.94865004083593e-003dB,-3.30190936223458e+000°)
5.64175419328863e+003	(2.60144880925621e-003dB,-3.34089151288004e+000°)
5.68099569698776e+003	(3.26312613904300e-003dB,-3.38004354197692e+000°)
5.72051014693016e+003	(3.93380576323688e-003dB,-3.41936752615354e+000°)
5.76029944160710e+003	(4.61361304902985e-003dB,-3.45886555436723e+000°)
5.80036549271489e+003	(5.30267501914762e-003dB,-3.49853972809032e+000°)
5.84071022524673e+003	(6.00112037359485e-003dB,-3.53839216149631e+000°)
5.88133557758522e+003	(6.70907951150159e-003dB,-3.57842498164853e+000°)
5.92224350159548e+003	(7.42668455325621e-003dB,-3.61864032869254e+000°)
5.96343596271891e+003	(8.15406936293894e-003dB,-3.65904035604907e+000°)
6.00491494006763e+003	(8.89136957101158e-003dB,-3.69962723061135e+000°)
6.04668242651961e+003	(9.63872259712526e-003dB,-3.74040313294303e+000°)
6.08874042881435e+003	(1.03962676734509e-002dB,-3.78137025748112e+000°)
6.13109096764934e+003	(1.11641458679275e-002dB,-3.82253081273852e+000°)
6.17373607777712e+003	(1.19425001080837e-002dB,-3.86388702151263e+000°)
6.21667780810307e+003	(1.27314752048871e-002dB,-3.90544112109334e+000°)
6.25991822178383e+003	(1.35312178770339e-002dB,-3.94719536347662e+000°)
6.30345939632641e+003	(1.43418767753590e-002dB,-3.98915201557886e+000°)
6.34730342368805e+003	(1.51636025076475e-002dB,-4.03131335945576e+000°)
6.39145241037670e+003	(1.59965476636493e-002dB,-4.07368169252322e+000°)
6.43590847755221e+003	(1.68408668402661e-002dB,-4.11625932778054e+000°)
6.48067376112829e+003	(1.76967166672025e-002dB,-4.15904859403923e+000°)
6.52575041187508e+003	(1.85642558328735e-002dB,-4.20205183615129e+000°)
6.57114059552253e+003	(1.94436451103677e-002dB,-4.24527141524405e+000°)
6.61684649286442e+003	(2.03350473838701e-002dB,-4.28870970895560e+000°)
6.66287029986317e+003	(2.12386276754518e-002dB,-4.33236911167670e+000°)
6.70921422775529e+003	(2.21545531719789e-002dB,-4.37625203479113e+000°)
6.75588050315769e+003	(2.30829932522700e-002dB,-4.42036090692499e+000°)
6.80287136817462e+003	(2.40241195146783e-002dB,-4.46469817419512e+000°)
6.85018908050538e+003	(2.49781058050531e-002dB,-4.50926630046403e+000°)
6.89783591355282e+003	(2.59451282445332e-002dB,-4.55406776759526e+000°)
6.94581415653257e+003	(2.69253652582540e-002dB,-4.59910507571692e+000°)
6.99412611458300e+003	(2.79189976038571e-002dB,-4.64438074348410e+000°)
7.04277410887598e+003	(2.89262084005693e-002dB,-4.68989730834839e+000°)
7.09176047672844e+003	(2.99471831583725e-002dB,-4.73565732682998e+000°)
7.14108757171458e+003	(3.09821098076736e-002dB,-4.78166337479387e+000°)
7.19075776377905e+003	(3.20311787291669e-002dB,-4.82791804773015e+000°)
7.24077343935076e+003	(3.30945827839088e-002dB,-4.87442396103856e+000°)
7.29113700145753e+003	(3.41725173439247e-002dB,-4.92118375031639e+000°)
7.34185086984156e+003	(3.52651803229241e-002dB,-4.96820007165255e+000°)
7.39291748107571e+003	(3.63727722072386e-002dB,-5.01547560192262e+000°)
7.44433928868052e+003	(3.74954960874258e-002dB,-5.06301303909246e+000°)
7.49611876324214e+003	(3.86335576898000e-002dB,-5.11081510252248e+000°)
7.54825839253098e+003	(3.97871654084773e-002dB,-5.15888453327942e+000°)
7.60076068162127e+003	(4.09565303375627e-002dB,-5.20722409445028e+000°)
7.65362815301143e+003	(4.21418663038316e-002dB,-5.25583657146283e+000°)
7.70686334674522e+003	(4.33433898996251e-002dB,-5.30472477241075e+000°)
7.76046882053379e+003	(4.45613205160178e-002dB,-5.35389152838214e+000°)
7.81444714987862e+003	(4.57958803762769e-002dB,-5.40333969379434e+000°)
7.86880092819519e+003	(4.70472945698308e-002dB,-5.45307214673371e+000°)
7.92353276693761e+003	(4.83157910861445e-002dB,-5.50309178930122e+000°)
7.97864529572409e+003	(4.96016008494170e-002dB,-5.55340154796024e+000°)
8.03414116246331e+003	(5.09049577531142e-002dB,-5.60400437389512e+000°)
8.09002303348157e+003	(5.22260986950527e-002dB,-5.65490324336811e+000°)
8.14629359365096e+003	(5.35652636128076e-002dB,-5.70610115808985e+000°)
8.20295554651832e+003	(5.49226955192738e-002dB,-5.75760114558839e+000°)
8.26001161443517e+003	(5.62986405386620e-002dB,-5.80940625958763e+000°)
8.31746453868845e+003	(5.76933479427308e-002dB,-5.86151958039234e+000°)
8.37531707963229e+003	(5.91070701873474e-002dB,-5.91394421527588e+000°)
8.43357201682056e+003	(6.05400629492970e-002dB,-5.96668329887684e+000°)
8.49223214914050e+003	(6.19925851635950e-002dB,-6.01973999360085e+000°)
8.55130029494712e+003	(6.34648990606494e-002dB,-6.07311749002803e+000°)
8.61077929219866e+003	(6.49572702043599e-002dB,-6.12681900732901e+000°)
8.67067199859291e+003	(6.64699675297993e-002dB,-6.18084779368364e+000°)
8.73098129170451e+003	(6.80032633818530e-002dB,-6.23520712671079e+000°)
8.79171006912324e+003	(6.95574335536423e-002dB,-6.28990031390113e+000°)
8.85286124859319e+003	(7.11327573255395e-002dB,-6.34493069305992e+000°)
8.91443776815296e+003	(7.27295175042963e-002dB,-6.40030163275381e+000°)
8.97644258627685e+003	(7.43480004625413e-002dB,-6.45601653276668e+000°)
9.03887868201697e+003	(7.59884961785731e-002dB,-6.51207882456232e+000°)
9.10174905514635e+003	(7.76512982763383e-002dB,-6.56849197175497e+000°)
9.16505672630311e+003	(7.93367040657312e-002dB,-6.62525947058549e+000°)
9.22880473713558e+003	(8.10450145832573e-002dB,-6.68238485040698e+000°)
9.29299615044841e+003	(8.27765346326949e-002dB,-6.73987167417773e+000°)
9.35763405034975e+003	(8.45315728263540e-002dB,-6.79772353896210e+000°)
9.42272154239941e+003	(8.63104416263673e-002dB,-6.85594407643904e+000°)
9.48826175375810e+003	(8.81134573862610e-002dB,-6.91453695341891e+000°)
9.55425783333761e+003	(8.99409403927907e-002dB,-6.97350587236805e+000°)
9.62071295195219e+003	(9.17932149081537e-002dB,-7.03285457194446e+000°)
9.68763030247082e+003	(9.36706092121037e-002dB,-7.09258682753826e+000°)
9.75501309997064e+003	(9.55734556446757e-002dB,-7.15270645182282e+000°)
9.82286458189143e+003	(9.75020906488598e-002dB,-7.21321729531628e+000°)
9.89118800819115e+003	(9.94568548136208e-002dB,-7.27412324694938e+000°)
9.95998666150254e+003	(1.01438092917038e-001dB,-7.33542823464293e+000°)
1.00000000000000e+004	(1.02596319652243e-001dB,-7.37107250120587e+000°)
