Freq.	V(out)
1.17126855675653e+002	(-1.49108480116632e-002dB,3.27165470607831e+001°)
1.17941537383291e+002	(-1.48137379428286e-002dB,3.24780606635587e+001°)
1.18761885650327e+002	(-1.47318366653792e-002dB,3.22414303727919e+001°)
1.19587939890798e+002	(-1.46645507579463e-002dB,3.20066393297767e+001°)
1.20419739792889e+002	(-1.46113055162167e-002dB,3.17736708543802e+001°)
1.21257325320835e+002	(-1.45715444113891e-002dB,3.15425084432682e+001°)
1.22100736716848e+002	(-1.45447285634934e-002dB,3.13131357681257e+001°)
1.22950014503044e+002	(-1.45303362289146e-002dB,3.10855366738711e+001°)
1.23805199483395e+002	(-1.45278623018518e-002dB,3.08596951768693e+001°)
1.24666332745683e+002	(-1.45368178293238e-002dB,3.06355954631421e+001°)
1.25533455663483e+002	(-1.45567295396554e-002dB,3.04132218865779e+001°)
1.26406609898144e+002	(-1.45871393836356e-002dB,3.01925589671438e+001°)
1.27285837400790e+002	(-1.46276040885044e-002dB,2.99735913890982e+001°)
1.28171180414343e+002	(-1.46776947240243e-002dB,2.97563039992072e+001°)
1.29062681475544e+002	(-1.47369962807308e-002dB,2.95406818049657e+001°)
1.29960383417001e+002	(-1.48051072597957e-002dB,2.93267099728232e+001°)
1.30864329369249e+002	(-1.48816392741453e-002dB,2.91143738264154e+001°)
1.31774562762815e+002	(-1.49662166608889e-002dB,2.89036588448038e+001°)
1.32691127330314e+002	(-1.50584761043220e-002dB,2.86945506607219e+001°)
1.33614067108543e+002	(-1.51580662696851e-002dB,2.84870350588312e+001°)
1.34543426440598e+002	(-1.52646474469292e-002dB,2.82810979739851e+001°)
1.35479249978008e+002	(-1.53778912046309e-002dB,2.80767254895038e+001°)
1.36421582682877e+002	(-1.54974800535946e-002dB,2.78739038354591e+001°)
1.37370469830044e+002	(-1.56231071198561e-002dB,2.76726193869705e+001°)
1.38325957009262e+002	(-1.57544758269130e-002dB,2.74728586625128e+001°)
1.39288090127384e+002	(-1.58912995870101e-002dB,2.72746083222359e+001°)
1.40256915410570e+002	(-1.60333015011551e-002dB,2.70778551662970e+001°)
1.41232479406509e+002	(-1.61802140673181e-002dB,2.68825861332060e+001°)
1.42214828986655e+002	(-1.63317788974904e-002dB,2.66887882981837e+001°)
1.43204011348480e+002	(-1.64877464422449e-002dB,2.64964488715343e+001°)
1.44200074017737e+002	(-1.66478757233870e-002dB,2.63055551970315e+001°)
1.45203064850750e+002	(-1.68119340742074e-002dB,2.61160947503190e+001°)
1.46213032036708e+002	(-1.69796968871114e-002dB,2.59280551373257e+001°)
1.47230024099984e+002	(-1.71509473684954e-002dB,2.57414240926954e+001°)
1.48254089902464e+002	(-1.73254763006189e-002dB,2.55561894782315e+001°)
1.49285278645894e+002	(-1.75030818102952e-002dB,2.53723392813572e+001°)
1.50323639874246e+002	(-1.76835691442796e-002dB,2.51898616135908e+001°)
1.51369223476100e+002	(-1.78667504509672e-002dB,2.50087447090364e+001°)
1.52422079687034e+002	(-1.80524445687131e-002dB,2.48289769228906e+001°)
1.53482259092047e+002	(-1.82404768197217e-002dB,2.46505467299643e+001°)
1.54549812627980e+002	(-1.84306788104833e-002dB,2.44734427232212e+001°)
1.55624791585970e+002	(-1.86228882374513e-002dB,2.42976536123310e+001°)
1.56707247613913e+002	(-1.88169486987522e-002dB,2.41231682222395e+001°)
1.57797232718942e+002	(-1.90127095111219e-002dB,2.39499754917546e+001°)
1.58894799269930e+002	(-1.92100255321870e-002dB,2.37780644721474e+001°)
1.60000000000005e+002	(-1.94087569880359e-002dB,2.36074243257705e+001°)
1.61112888009080e+002	(-1.96087693055427e-002dB,2.34380443246917e+001°)
1.62233516766409e+002	(-1.98099329499575e-002dB,2.32699138493432e+001°)
1.63361940113156e+002	(-2.00121232668505e-002dB,2.31030223871880e+001°)
1.64498212264976e+002	(-2.02152203289628e-002dB,2.29373595314012e+001°)
1.65642387814625e+002	(-2.04191087872663e-002dB,2.27729149795674e+001°)
1.66794521734584e+002	(-2.06236777267810e-002dB,2.26096785323944e+001°)
1.67954669379696e+002	(-2.08288205261172e-002dB,2.24476400924423e+001°)
1.69122886489826e+002	(-2.10344347215334e-002dB,2.22867896628681e+001°)
1.70299229192543e+002	(-2.12404218748659e-002dB,2.21271173461865e+001°)
1.71483754005812e+002	(-2.14466874452194e-002dB,2.19686133430456e+001°)
1.72676517840714e+002	(-2.16531406646480e-002dB,2.18112679510187e+001°)
1.73877578004175e+002	(-2.18596944174645e-002dB,2.16550715634112e+001°)
1.75086992201724e+002	(-2.20662651228554e-002dB,2.15000146680823e+001°)
1.76304818540263e+002	(-2.22727726212894e-002dB,2.13460878462824e+001°)
1.77531115530861e+002	(-2.24791400642183e-002dB,2.11932817715057e+001°)
1.78765942091561e+002	(-2.26852938069031e-002dB,2.10415872083569e+001°)
1.80009357550215e+002	(-2.28911633045025e-002dB,2.08909950114337e+001°)
1.81261421647333e+002	(-2.30966810113262e-002dB,2.07414961242230e+001°)
1.82522194538953e+002	(-2.33017822829683e-002dB,2.05930815780122e+001°)
1.83791736799531e+002	(-2.35064052814353e-002dB,2.04457424908151e+001°)
1.85070109424852e+002	(-2.37104908830471e-002dB,2.02994700663114e+001°)
1.86357373834959e+002	(-2.39139825891309e-002dB,2.01542555928011e+001°)
1.87653591877106e+002	(-2.41168264394015e-002dB,2.00100904421720e+001°)
1.88958825828731e+002	(-2.43189709278041e-002dB,1.98669660688820e+001°)
1.90273138400441e+002	(-2.45203669211334e-002dB,1.97248740089546e+001°)
1.91596592739035e+002	(-2.47209675797565e-002dB,1.95838058789878e+001°)
1.92929252430528e+002	(-2.49207282811298e-002dB,1.94437533751770e+001°)
1.94271181503214e+002	(-2.51196065451545e-002dB,1.93047082723507e+001°)
1.95622444430737e+002	(-2.53175619622195e-002dB,1.91666624230191e+001°)
1.96983106135193e+002	(-2.55145561230951e-002dB,1.90296077564366e+001°)
1.98353231990244e+002	(-2.57105525511080e-002dB,1.88935362776763e+001°)
1.99732887824264e+002	(-2.59055166363786e-002dB,1.87584400667173e+001°)
2.01122139923499e+002	(-2.60994155719656e-002dB,1.86243112775450e+001°)
2.02521055035251e+002	(-2.62922182918735e-002dB,1.84911421372625e+001°)
2.03929700371089e+002	(-2.64838954112932e-002dB,1.83589249452166e+001°)
2.05348143610071e+002	(-2.66744191682591e-002dB,1.82276520721329e+001°)
2.06776452902005e+002	(-2.68637633672299e-002dB,1.80973159592653e+001°)
2.08214696870716e+002	(-2.70519033245870e-002dB,1.79679091175557e+001°)
2.09662944617345e+002	(-2.72388158154469e-002dB,1.78394241268061e+001°)
2.11121265723670e+002	(-2.74244790223758e-002dB,1.77118536348621e+001°)
2.12589730255449e+002	(-2.76088724855430e-002dB,1.75851903568069e+001°)
2.14068408765785e+002	(-2.77919770545673e-002dB,1.74594270741680e+001°)
2.15557372298518e+002	(-2.79737748415247e-002dB,1.73345566341330e+001°)
2.17056692391635e+002	(-2.81542491757277e-002dB,1.72105719487781e+001°)
2.18566441080711e+002	(-2.83333845598496e-002dB,1.70874659943062e+001°)
2.20086690902366e+002	(-2.85111666271648e-002dB,1.69652318102956e+001°)
2.21617514897755e+002	(-2.86875821004317e-002dB,1.68438624989595e+001°)
2.23158986616072e+002	(-2.88626187518421e-002dB,1.67233512244161e+001°)
2.24711180118087e+002	(-2.90362653642639e-002dB,1.66036912119676e+001°)
2.26274169979703e+002	(-2.92085116937589e-002dB,1.64848757473907e+001°)
2.27848031295539e+002	(-2.93793484332558e-002dB,1.63668981762356e+001°)
2.29432839682540e+002	(-2.95487671771520e-002dB,1.62497519031359e+001°)
2.31028671283607e+002	(-2.97167603873747e-002dB,1.61334303911272e+001°)
2.32635602771258e+002	(-2.98833213602262e-002dB,1.60179271609756e+001°)
2.34253711351308e+002	(-3.00484441944611e-002dB,1.59032357905150e+001°)
2.35883074766584e+002	(-3.02121237602004e-002dB,1.57893499139947e+001°)
2.37523771300656e+002	(-3.03743556689481e-002dB,1.56762632214343e+001°)
2.39175879781598e+002	(-3.05351362445048e-002dB,1.55639694579892e+001°)
2.40839479585779e+002	(-3.06944624948391e-002dB,1.54524624233236e+001°)
2.42514650641672e+002	(-3.08523320847922e-002dB,1.53417359709931e+001°)
2.44201473433698e+002	(-3.10087433097762e-002dB,1.52317840078350e+001°)
2.45900029006090e+002	(-3.11636950701028e-002dB,1.51226004933678e+001°)
2.47610398966791e+002	(-3.13171868463826e-002dB,1.50141794391980e+001°)
2.49332665491369e+002	(-3.14692186754623e-002dB,1.49065149084360e+001°)
2.51066911326969e+002	(-3.16197911274662e-002dB,1.47996010151192e+001°)
2.52813219796289e+002	(-3.17689052830767e-002dB,1.46934319236437e+001°)
2.54571674801583e+002	(-3.19165627121131e-002dB,1.45880018482035e+001°)
2.56342360828688e+002	(-3.20627654524493e-002dB,1.44833050522369e+001°)
2.58125362951089e+002	(-3.22075159896490e-002dB,1.43793358478811e+001°)
2.59920766834005e+002	(-3.23508172373892e-002dB,1.42760885954341e+001°)
2.61728658738499e+002	(-3.24926725184124e-002dB,1.41735577028235e+001°)
2.63549125525633e+002	(-3.26330855461724e-002dB,1.40717376250833e+001°)
2.65382254660631e+002	(-3.27720604070834e-002dB,1.39706228638366e+001°)
2.67228134217088e+002	(-3.29096015431888e-002dB,1.38702079667865e+001°)
2.69086852881198e+002	(-3.30457137357523e-002dB,1.37704875272133e+001°)
2.70958499956018e+002	(-3.31804020889810e-002dB,1.36714561834781e+001°)
2.72843165365756e+002	(-3.33136720146129e-002dB,1.35731086185344e+001°)
2.74740939660091e+002	(-3.34455292168437e-002dB,1.34754395594441e+001°)
2.76651914018527e+002	(-3.35759796777562e-002dB,1.33784437769025e+001°)
2.78576180254770e+002	(-3.37050296434376e-002dB,1.32821160847675e+001°)
2.80513830821141e+002	(-3.38326856102395e-002dB,1.31864513395964e+001°)
2.82464958813020e+002	(-3.39589543117968e-002dB,1.30914444401881e+001°)
2.84429657973313e+002	(-3.40838427063493e-002dB,1.29970903271320e+001°)
2.86408022696961e+002	(-3.42073579644453e-002dB,1.29033839823625e+001°)
2.88400148035476e+002	(-3.43295074571791e-002dB,1.28103204287194e+001°)
2.90406129701502e+002	(-3.44502987448250e-002dB,1.27178947295140e+001°)
2.92426064073419e+002	(-3.45697395657624e-002dB,1.26261019881014e+001°)
2.94460048199971e+002	(-3.46878378258309e-002dB,1.25349373474578e+001°)
2.96508179804929e+002	(-3.48046015881432e-002dB,1.24443959897636e+001°)
2.98570557291789e+002	(-3.49200390630691e-002dB,1.23544731359923e+001°)
3.00647279748495e+002	(-3.50341585987807e-002dB,1.22651640455039e+001°)
3.02738446952202e+002	(-3.51469686719456e-002dB,1.21764640156442e+001°)
3.04844159374071e+002	(-3.52584778788591e-002dB,1.20883683813493e+001°)
3.06964518184096e+002	(-3.53686949268361e-002dB,1.20008725147553e+001°)
3.09099625255962e+002	(-3.54776286260107e-002dB,1.19139718248120e+001°)
3.11249583171943e+002	(-3.55852878811678e-002dB,1.18276617569032e+001°)
3.13414495227828e+002	(-3.56916816842976e-002dB,1.17419377924706e+001°)
3.15594465437887e+002	(-3.57968191069380e-002dB,1.16567954486429e+001°)
3.17789598539863e+002	(-3.59007092931429e-002dB,1.15722302778697e+001°)
3.20000000000012e+002	(-3.60033614525879e-002dB,1.14882378675602e+001°)
3.22225776018162e+002	(-3.61047848539082e-002dB,1.14048138397258e+001°)
3.24467033532821e+002	(-3.62049888182970e-002dB,1.13219538506282e+001°)
3.26723880226314e+002	(-3.63039827133458e-002dB,1.12396535904309e+001°)
3.28996424529954e+002	(-3.64017759471324e-002dB,1.11579087828560e+001°)
3.31284775629253e+002	(-3.64983779625249e-002dB,1.10767151848447e+001°)
3.33589043469171e+002	(-3.65937982316357e-002dB,1.09960685862221e+001°)
3.35909338759394e+002	(-3.66880462506129e-002dB,1.09159648093662e+001°)
3.38245772979655e+002	(-3.67811315344779e-002dB,1.08363997088814e+001°)
3.40598458385088e+002	(-3.68730636122752e-002dB,1.07573691712755e+001°)
3.42967508011627e+002	(-3.69638520224026e-002dB,1.06788691146408e+001°)
3.45353035681430e+002	(-3.70535063080321e-002dB,1.06008954883391e+001°)
3.47755156008352e+002	(-3.71420360128073e-002dB,1.05234442726909e+001°)
3.50173984403450e+002	(-3.72294506766838e-002dB,1.04465114786683e+001°)
3.52609637080529e+002	(-3.73157598318736e-002dB,1.03700931475906e+001°)
3.55062231061724e+002	(-3.74009729991163e-002dB,1.02941853508253e+001°)
3.57531884183124e+002	(-3.74850996838000e-002dB,1.02187841894915e+001°)
3.60018715100433e+002	(-3.75681493726238e-002dB,1.01438857941672e+001°)
3.62522843294669e+002	(-3.76501315300462e-002dB,1.00694863246002e+001°)
3.65044389077910e+002	(-3.77310555951643e-002dB,9.99558196942213e+000°)
3.67583473599065e+002	(-3.78109309785172e-002dB,9.92216894586656e+000°)
3.70140218849706e+002	(-3.78897670590400e-002dB,9.84924349948958e+000°)
3.72714747669920e+002	(-3.79675731813422e-002dB,9.77680190389428e+000°)
3.75307183754216e+002	(-3.80443586528837e-002dB,9.70484046045838e+000°)
3.77917651657464e+002	(-3.81201327413899e-002dB,9.63335549806487e+000°)
3.80546276800886e+002	(-3.81949046722938e-002dB,9.56234337283587e+000°)
3.83193185478072e+002	(-3.82686836263540e-002dB,9.49180046786974e+000°)
3.85858504861058e+002	(-3.83414787374631e-002dB,9.42172319298107e+000°)
3.88542363006430e+002	(-3.84132990903386e-002dB,9.35210798444363e+000°)
3.91244888861477e+002	(-3.84841537184647e-002dB,9.28295130473657e+000°)
3.93966212270389e+002	(-3.85540516021444e-002dB,9.21424964229313e+000°)
3.96706463980491e+002	(-3.86230016665611e-002dB,9.14599951125261e+000°)
3.99465775648532e+002	(-3.86910127800350e-002dB,9.07819745121478e+000°)
4.02244279847001e+002	(-3.87580937521706e-002dB,9.01084002699744e+000°)
4.05042110070506e+002	(-3.88242533323796e-002dB,8.94392382839649e+000°)
4.07859400742180e+002	(-3.88895002081894e-002dB,8.87744546994881e+000°)
4.10696287220146e+002	(-3.89538430038036e-002dB,8.81140159069757e+000°)
4.13552905804014e+002	(-3.90172902787941e-002dB,8.74578885396059e+000°)
4.16429393741435e+002	(-3.90798505266146e-002dB,8.68060394710081e+000°)
4.19325889234693e+002	(-3.91415321734143e-002dB,8.61584358129971e+000°)
4.22242531447343e+002	(-3.92023435768865e-002dB,8.55150449133287e+000°)
4.25179460510901e+002	(-3.92622930250001e-002dB,8.48758343534817e+000°)
4.28136817531573e+002	(-3.93213887350729e-002dB,8.42407719464655e+000°)
4.31114744597038e+002	(-3.93796388526484e-002dB,8.36098257346491e+000°)
4.34113384783272e+002	(-3.94370514506706e-002dB,8.29829639876144e+000°)
4.37132882161424e+002	(-3.94936345284303e-002dB,8.23601552000344e+000°)
4.40173381804736e+002	(-3.95493960108857e-002dB,8.17413680895715e+000°)
4.43235029795514e+002	(-3.96043437477117e-002dB,8.11265715948001e+000°)
4.46317973232148e+002	(-3.96584855126518e-002dB,8.05157348731526e+000°)
4.49422360236177e+002	(-3.97118290028565e-002dB,7.99088272988823e+000°)
4.52548339959409e+002	(-3.97643818380983e-002dB,7.93058184610541e+000°)
4.55696062591082e+002	(-3.98161515602877e-002dB,7.87066781615534e+000°)
4.58865679365083e+002	(-3.98671456328873e-002dB,7.81113764131146e+000°)
4.62057342567218e+002	(-3.99173714403160e-002dB,7.75198834373714e+000°)
4.65271205542518e+002	(-3.99668362875736e-002dB,7.69321696629300e+000°)
4.68507422702619e+002	(-4.00155473997013e-002dB,7.63482057234578e+000°)
4.71766149533172e+002	(-4.00635119213733e-002dB,7.57679624557945e+000°)
4.75047542601315e+002	(-4.01107369166087e-002dB,7.51914108980820e+000°)
4.78351759563200e+002	(-4.01572293683445e-002dB,7.46185222879145e+000°)
4.81678959171561e+002	(-4.02029961781158e-002dB,7.40492680605047e+000°)
4.85029301283347e+002	(-4.02480441658226e-002dB,7.34836198468718e+000°)
4.88402946867399e+002	(-4.02923800694106e-002dB,7.29215494720458e+000°)
4.91800058012184e+002	(-4.03360105447205e-002dB,7.23630289532906e+000°)
4.95220797933585e+002	(-4.03789421652495e-002dB,7.18080304983444e+000°)
4.98665330982741e+002	(-4.04211814218944e-002dB,7.12565265036786e+000°)
5.02133822653941e+002	(-4.04627347229302e-002dB,7.07084895527724e+000°)
5.05626439592583e+002	(-4.05036083937809e-002dB,7.01638924144068e+000°)
5.09143349603169e+002	(-4.05438086770148e-002dB,6.96227080409724e+000°)
5.12684721657380e+002	(-4.05833417320676e-002dB,6.90849095667969e+000°)
5.16250725902183e+002	(-4.06222136353329e-002dB,6.85504703064857e+000°)
5.19841533668013e+002	(-4.06604303801600e-002dB,6.80193637532821e+000°)
5.23457317477002e+002	(-4.06979978765522e-002dB,6.74915635774405e+000°)
5.27098251051269e+002	(-4.07349219514235e-002dB,6.69670436246155e+000°)
5.30764509321265e+002	(-4.07712083484811e-002dB,6.64457779142693e+000°)
5.34456268434179e+002	(-4.08068627281738e-002dB,6.59277406380896e+000°)
5.38173705762400e+002	(-4.08418906678939e-002dB,6.54129061584286e+000°)
5.41916999912040e+002	(-4.08762976617866e-002dB,6.49012490067479e+000°)
5.45686330731516e+002	(-4.09100891210126e-002dB,6.43927438820897e+000°)
5.49481879320186e+002	(-4.09432703736623e-002dB,6.38873656495505e+000°)
5.53303828037057e+002	(-4.09758466649220e-002dB,6.33850893387775e+000°)
5.57152360509543e+002	(-4.10078231570617e-002dB,6.28858901424752e+000°)
5.61027661642286e+002	(-4.10392049296420e-002dB,6.23897434149256e+000°)
5.64929917626043e+002	(-4.10699969794882e-002dB,6.18966246705241e+000°)
5.68859315946629e+002	(-4.11002042208663e-002dB,6.14065095823270e+000°)
5.72816045393927e+002	(-4.11298314856643e-002dB,6.09193739806125e+000°)
5.76800296070956e+002	(-4.11588835233254e-002dB,6.04351938514556e+000°)
5.80812259403008e+002	(-4.11873650011799e-002dB,5.99539453353136e+000°)
5.84852128146842e+002	(-4.12152805044385e-002dB,5.94756047256272e+000°)
5.88920096399945e+002	(-4.12426345363800e-002dB,5.90001484674341e+000°)
5.93016359609863e+002	(-4.12694315185176e-002dB,5.85275531559905e+000°)
5.97141114583583e+002	(-4.12956757906489e-002dB,5.80577955354095e+000°)
6.01294559496994e+002	(-4.13213716111368e-002dB,5.75908524973093e+000°)
6.05476893904408e+002	(-4.13465231569696e-002dB,5.71267010794752e+000°)
6.09688318748146e+002	(-4.13711345239303e-002dB,5.66653184645299e+000°)
6.13929036368196e+002	(-4.13952097267387e-002dB,5.62066819786165e+000°)
6.18199250511928e+002	(-4.14187526992846e-002dB,5.57507690900974e+000°)
6.22499166343890e+002	(-4.14417672946480e-002dB,5.52975574082559e+000°)
6.26828990455661e+002	(-4.14642572854179e-002dB,5.48470246820167e+000°)
6.31188930875777e+002	(-4.14862263636777e-002dB,5.43991487986715e+000°)
6.35579197079731e+002	(-4.15076781413379e-002dB,5.39539077826201e+000°)
6.40000000000028e+002	(-4.15286161501765e-002dB,5.35112797941189e+000°)
6.44451552036329e+002	(-4.15490438419737e-002dB,5.30712431280406e+000°)
6.48934067065647e+002	(-4.15689645887849e-002dB,5.26337762126451e+000°)
6.53447760452633e+002	(-4.15883816829419e-002dB,5.21988576083582e+000°)
6.57992849059912e+002	(-4.16072983373674e-002dB,5.17664660065640e+000°)
6.62569551258511e+002	(-4.16257176855854e-002dB,5.13365802284052e+000°)
6.67178086938347e+002	(-4.16436427819351e-002dB,5.09091792235910e+000°)
6.71818677518793e+002	(-4.16610766016444e-002dB,5.04842420692197e+000°)
6.76491545959314e+002	(-4.16780220411138e-002dB,5.00617479686055e+000°)
6.81196916770181e+002	(-4.16944819178424e-002dB,4.96416762501184e+000°)
6.85935016023258e+002	(-4.17104589707211e-002dB,4.92240063660324e+000°)
6.90706071362864e+002	(-4.17259558601019e-002dB,4.88087178913817e+000°)
6.95510312016709e+002	(-4.17409751679057e-002dB,4.83957905228268e+000°)
7.00347968806905e+002	(-4.17555193977571e-002dB,4.79852040775297e+000°)
7.05219274161063e+002	(-4.17695909750775e-002dB,4.75769384920378e+000°)
7.10124462123453e+002	(-4.17831922471872e-002dB,4.71709738211754e+000°)
7.15063768366253e+002	(-4.17963254834299e-002dB,4.67672902369454e+000°)
7.20037430200871e+002	(-4.18089928753243e-002dB,4.63658680274394e+000°)
7.25045686589344e+002	(-4.18211965364188e-002dB,4.59666875957531e+000°)
7.30088778155824e+002	(-4.18329385026735e-002dB,4.55697294589139e+000°)
7.35166947198136e+002	(-4.18442207323279e-002dB,4.51749742468143e+000°)
7.40280437699418e+002	(-4.18550451060706e-002dB,4.47824027011547e+000°)
7.45429495339846e+002	(-4.18654134270118e-002dB,4.43919956743909e+000°)
7.50614367508437e+002	(-4.18753274208438e-002dB,4.40037341286946e+000°)
7.55835303314934e+002	(-4.18847887357870e-002dB,4.36175991349176e+000°)
7.61092553601776e+002	(-4.18937989427041e-002dB,4.32335718715639e+000°)
7.66386370956150e+002	(-4.19023595350757e-002dB,4.28516336237709e+000°)
7.71717009722122e+002	(-4.19104719290707e-002dB,4.24717657822972e+000°)
7.77084726012866e+002	(-4.19181374634761e-002dB,4.20939498425167e+000°)
7.82489777722960e+002	(-4.19253573998451e-002dB,4.17181674034232e+000°)
7.87932424540783e+002	(-4.19321329223960e-002dB,4.13444001666362e+000°)
7.93412927960988e+002	(-4.19384651379166e-002dB,4.09726299354202e+000°)
7.98931551297069e+002	(-4.19443550759746e-002dB,4.06028386137074e+000°)
8.04488559694007e+002	(-4.19498036887108e-002dB,4.02350082051262e+000°)
8.10084220141017e+002	(-4.19548118508288e-002dB,3.98691208120394e+000°)
8.15718801484366e+002	(-4.19593803596125e-002dB,3.95051586345877e+000°)
8.21392574440297e+002	(-4.19635099347887e-002dB,3.91431039697388e+000°)
8.27105811608034e+002	(-4.19672012185007e-002dB,3.87829392103448e+000°)
8.32858787482876e+002	(-4.19704547752825e-002dB,3.84246468442052e+000°)
8.38651778469392e+002	(-4.19732710918383e-002dB,3.80682094531342e+000°)
8.44485062894692e+002	(-4.19756505771244e-002dB,3.77136097120387e+000°)
8.50358921021807e+002	(-4.19775935620759e-002dB,3.73608303879974e+000°)
8.56273635063152e+002	(-4.19791002995966e-002dB,3.70098543393499e+000°)
8.62229489194082e+002	(-4.19801709643724e-002dB,3.66606645147909e+000°)
8.68226769566551e+002	(-4.19808056528408e-002dB,3.63132439524665e+000°)
8.74265764322854e+002	(-4.19810043828676e-002dB,3.59675757790827e+000°)
8.80346763609478e+002	(-4.19807670937324e-002dB,3.56236432090154e+000°)
8.86470059591034e+002	(-4.19800936459089e-002dB,3.52814295434263e+000°)
8.92635946464302e+002	(-4.19789838209019e-002dB,3.49409181693867e+000°)
8.98844720472361e+002	(-4.19774373210114e-002dB,3.46020925590021e+000°)
9.05096679918824e+002	(-4.19754537691840e-002dB,3.42649362685504e+000°)
9.11392125182169e+002	(-4.19730327087733e-002dB,3.39294329376159e+000°)
9.17731358730174e+002	(-4.19701736032910e-002dB,3.35955662882354e+000°)
9.24114685134442e+002	(-4.19668758362638e-002dB,3.32633201240473e+000°)
9.30542411085043e+002	(-4.19631387108242e-002dB,3.29326783294452e+000°)
9.37014845405245e+002	(-4.19589614495470e-002dB,3.26036248687372e+000°)
9.43532299066350e+002	(-4.19543431942387e-002dB,3.22761437853109e+000°)
9.50095085202637e+002	(-4.19492830055109e-002dB,3.19502192008032e+000°)
9.56703519126407e+002	(-4.19437798626143e-002dB,3.16258353142730e+000°)
9.63357918343130e+002	(-4.19378326629877e-002dB,3.13029764013808e+000°)
9.70058602566702e+002	(-4.19314402220730e-002dB,3.09816268135737e+000°)
9.76805893734805e+002	(-4.19246012728258e-002dB,3.06617709772726e+000°)
9.83600116024376e+002	(-4.19173144655736e-002dB,3.03433933930657e+000°)
9.90441595867178e+002	(-4.19095783675106e-002dB,3.00264786349063e+000°)
9.97330661965489e+002	(-4.19013914622572e-002dB,2.97110113493146e+000°)
1.00426764530789e+003	(-4.18927521497173e-002dB,2.93969762545846e+000°)
1.01125287918517e+003	(-4.18836587453168e-002dB,2.90843581399956e+000°)
1.01828669920635e+003	(-4.18741094800068e-002dB,2.87731418650266e+000°)
1.02536944331477e+003	(-4.18641024994723e-002dB,2.84633123585779e+000°)
1.03250145180437e+003	(-4.18536358639195e-002dB,2.81548546181905e+000°)
1.03968306733603e+003	(-4.18427075474592e-002dB,2.78477537092798e+000°)
1.04691463495401e+003	(-4.18313154377636e-002dB,2.75419947643630e+000°)
1.05419650210255e+003	(-4.18194573355837e-002dB,2.72375629822968e+000°)
1.06152901864254e+003	(-4.18071309540642e-002dB,2.69344436275197e+000°)
1.06891253686837e+003	(-4.17943339184837e-002dB,2.66326220292894e+000°)
1.07634741152481e+003	(-4.17810637655148e-002dB,2.63320835809398e+000°)
1.08383399982409e+003	(-4.17673179428376e-002dB,2.60328137391231e+000°)
1.09137266146304e+003	(-4.17530938084585e-002dB,2.57347980230736e+000°)
1.09896375864038e+003	(-4.17383886302249e-002dB,2.54380220138592e+000°)
1.10660765607412e+003	(-4.17231995851921e-002dB,2.51424713536500e+000°)
1.11430472101910e+003	(-4.17075237589923e-002dB,2.48481317449808e+000°)
1.12205532328458e+003	(-4.16913581452944e-002dB,2.45549889500212e+000°)
1.12985983525210e+003	(-4.16746996451029e-002dB,2.42630287898522e+000°)
1.13771863189327e+003	(-4.16575450661579e-002dB,2.39722371437385e+000°)
1.14563209078786e+003	(-4.16398911221928e-002dB,2.36825999484100e+000°)
1.15360059214192e+003	(-4.16217344322904e-002dB,2.33941031973471e+000°)
1.16162451880603e+003	(-4.16030715202547e-002dB,2.31067329400638e+000°)
1.16970425629369e+003	(-4.15838988137103e-002dB,2.28204752814003e+000°)
1.17784019279990e+003	(-4.15642126435990e-002dB,2.25353163808146e+000°)
1.18603271921974e+003	(-4.15440092432459e-002dB,2.22512424516786e+000°)
1.19428222916717e+003	(-4.15232847476588e-002dB,2.19682397605778e+000°)
1.20258911899400e+003	(-4.15020351927933e-002dB,2.16862946266147e+000°)
1.21095378780882e+003	(-4.14802565146294e-002dB,2.14053934207098e+000°)
1.21937663749630e+003	(-4.14579445484861e-002dB,2.11255225649128e+000°)
1.22785807273640e+003	(-4.14350950280890e-002dB,2.08466685317160e+000°)
1.23639850102387e+003	(-4.14117035847415e-002dB,2.05688178433616e+000°)
1.24499833268779e+003	(-4.13877657464823e-002dB,2.02919570711619e+000°)
1.25365798091133e+003	(-4.13632769371329e-002dB,2.00160728348214e+000°)
1.26237786175156e+003	(-4.13382324754498e-002dB,1.97411518017516e+000°)
1.27115839415947e+003	(-4.13126275741120e-002dB,1.94671806864024e+000°)
1.28000000000007e+003	(-4.12864573389276e-002dB,1.91941462495842e+000°)
1.28890310407267e+003	(-4.12597167676292e-002dB,1.89220352978026e+000°)
1.29786813413130e+003	(-4.12324007491328e-002dB,1.86508346825837e+000°)
1.30689552090528e+003	(-4.12045040623673e-002dB,1.83805312998172e+000°)
1.31598569811983e+003	(-4.11760213753288e-002dB,1.81111120890851e+000°)
1.32513910251703e+003	(-4.11469472439428e-002dB,1.78425640330066e+000°)
1.33435617387670e+003	(-4.11172761111376e-002dB,1.75748741565787e+000°)
1.34363735503760e+003	(-4.10870023056265e-002dB,1.73080295265179e+000°)
1.35298309191864e+003	(-4.10561200408435e-002dB,1.70420172506086e+000°)
1.36239383354037e+003	(-4.10246234138996e-002dB,1.67768244770510e+000°)
1.37187003204653e+003	(-4.09925064042489e-002dB,1.65124383938112e+000°)
1.38141214272574e+003	(-4.09597628726811e-002dB,1.62488462279735e+000°)
1.39102062403343e+003	(-4.09263865601130e-002dB,1.59860352450960e+000°)
